1001,1629.6339111328125
1003,1663.1685791015625
1005,1648.53662109375
1007,1605.532958984375
1009,1567.0185546875
1011,1644.271728515625
1013,1660.1746826171875
1015,1596.577392578125
1017,1620.826171875
1019,1557.935791015625
1021,1638.494873046875
1023,1650.189208984375
1025,1652.7430419921875
1027,1610.65869140625
1029,1582.94580078125
1031,1657.24462890625
1033,1578.697021484375
1035,1652.7620849609375
1037,1618.4649658203125
1039,1648.44287109375
1041,1664.0755615234375
1043,1567.2847900390625
1045,1657.3326416015625
1047,1656.887939453125
1049,1552.327392578125
1051,1638.359619140625
1053,1649.2247314453125
1055,1557.7752685546875
1057,1591.71337890625
1059,1580.517822265625
1061,1699.799072265625
1063,1617.0107421875
1065,1639.284912109375
1067,1682.6346435546875
1069,1705.6964111328125
1071,1559.477783203125
1073,1618.1622314453125
1075,1612.0841064453125
1077,1591.6583251953125
1079,1585.255126953125
1081,1627.287353515625
1083,1577.095458984375
1085,1662.8004150390625
1087,1643.2093505859375
1089,1557.505859375
1091,1631.1783447265625
1093,1583.0152587890625
1095,1530.517822265625
1097,1668.0635986328125
1099,1655.6591796875
1101,1641.4422607421875
1103,1580.769775390625
1105,1615.3740234375
1107,1618.2177734375
1109,1651.7962646484375
1111,1625.659423828125
1113,1621.602783203125
1117,1603.1448974609375
1115,1586.3756103515625
1119,1629.0963134765625
1121,1591.5013427734375
1123,1626.2567138671875
1125,1599.735107421875
1127,1584.1761474609375
1129,1634.32373046875
1131,1648.1546630859375
1133,1583.2857666015625
5001,1654.3876953125
5003,1612.57177734375
5005,1573.9427490234375
5007,1613.2635498046875
5009,1582.2581787109375
5011,1601.028564453125
5013,1583.822021484375
5015,1582.1982421875
5017,1639.18896484375
5019,1564.6988525390625
5021,1572.3485107421875
5023,1561.651123046875
5025,1610.2052001953125
5027,1595.31787109375
5029,1579.0020751953125
5031,1611.5946044921875
5033,1594.615966796875
5035,1612.532470703125
5037,1613.149169921875
5039,1584.84326171875
5041,1652.465576171875
5043,1609.9183349609375
5045,1600.751220703125
5047,1570.603271484375
5049,1563.634765625
5051,1565.7611083984375
5053,1585.6436767578125
5055,1603.592041015625
5057,1605.881103515625
5059,1559.6337890625
5061,1575.0191650390625
5063,1593.0753173828125
5065,1568.48291015625
5067,1610.4346923828125
5069,1625.2783203125
5071,1543.178466796875
5073,1591.216552734375
5075,1602.14501953125
5077,1637.9912109375
5079,1621.9560546875
5081,1621.5576171875
5083,1567.9384765625
5085,1619.1800537109375
5087,1588.623046875
5089,1569.7464599609375
5091,1599.61767578125
5093,1608.934814453125
5095,1632.925048828125
5097,1558.906005859375
5099,1601.125
5101,1551.55322265625
5103,1589.833251953125
5105,1558.5816650390625
5107,1665.329345703125
5109,1579.1787109375
5111,1631.355224609375
5113,1562.79931640625
5115,1552.2774658203125
5117,1610.535888671875
5119,1597.3671875
5121,1572.7181396484375
5125,1563.2640380859375
5127,1583.8565673828125
5129,1553.8712158203125
5131,1598.23193359375
5133,1598.0526123046875
5135,1573.703369140625
5123,1631.187255859375
5137,1571.430908203125
5139,1595.2286376953125
5141,1559.837646484375
5143,1586.3951416015625
5145,1593.12939453125
5147,1599.7635498046875
5149,1567.7353515625
4001,1997.1739501953125
4003,2084.308837890625
4005,2019.745361328125
4007,1984.269775390625
4009,2040.1318359375
4011,2011.2686767578125
4012,2071.072998046875
4013,2059.070556640625
4015,2032.5162353515625
4017,2041.220458984375
4019,2097.473388671875
4021,2043.3553466796875
4023,2064.5263671875
4025,2010.0654296875
4027,2086.59375
6001,1870.560302734375
6003,1918.669921875
6005,1848.133544921875
6007,1761.8543701171875
6009,1874.2369384765625
6011,1819.4688720703125
6013,1874.9176025390625
6015,1572.2410888671875
6017,1816.41943359375
6019,1899.2969970703125
6021,1813.16064453125
6023,1529.0899658203125
6025,2080.841552734375
6027,2120.005615234375
6029,1952.7254638671875
6031,1932.906494140625
6033,1874.306640625
6035,1884.96337890625
6037,2085.310546875
6039,1885.2275390625
6041,1730.144287109375
6043,1908.497314453125
6045,1769.887939453125
6047,1884.458251953125
6049,1775.2469482421875
6051,2060.603271484375
6053,1961.6539306640625
6055,1815.338623046875
6057,1823.65625
6059,1900.5953369140625
6061,1800.3941650390625
6063,1835.282958984375
6065,2162.296630859375
6067,1832.4208984375
6069,1990.343505859375
6071,2079.469482421875
6073,2032.782470703125
6075,1696.169677734375
6077,1866.0615234375
6079,2022.008056640625
6081,1705.9852294921875
6083,2021.26806640625
6085,1881.9632568359375
6087,1803.1015625
6089,1692.79736328125
6091,1934.9200439453125
6093,1726.480224609375
6095,1874.5859375
6097,1773.43408203125
6099,1870.7744140625
6101,1795.9609375
6103,1761.8228759765625
6105,1766.25439453125
6107,1844.5521240234375
6109,1935.622314453125
6111,1971.51416015625
6113,1862.191162109375
6115,1778.481201171875
8001,1786.2662353515625
8003,1975.374755859375
8005,1809.008056640625
8007,1865.665283203125
8009,1889.540283203125
8011,1877.774658203125
8013,1617.0069580078125
8015,1776.155517578125
8017,1858.6141357421875
8019,1700.552490234375
8021,1937.9664306640625
8023,1934.4478759765625
8025,1868.4034423828125
8027,1855.015869140625
8029,1804.1849365234375
8031,1764.5582275390625
8033,1844.72021484375
8035,1757.4906005859375
8037,1723.343505859375
8041,1842.3919677734375
8039,1803.697509765625
8043,1832.1373291015625
8045,1752.8291015625
8047,1718.2525634765625
8049,1661.9154052734375
8051,1838.76025390625
8053,1848.7344970703125
8055,1882.398681640625
8057,1652.205322265625
8059,1675.8887939453125
8061,1861.9532470703125
8063,1809.395751953125
8067,1875.7418212890625
8065,1820.52734375
8069,1587.7806396484375
8071,1914.48681640625
8073,1823.4039306640625
8075,1690.484619140625
8077,1809.16455078125
8079,1897.2235107421875
8081,1724.2052001953125
8083,1870.30615234375
8085,1787.8961181640625
8087,1735.00537109375
8089,1883.4595947265625
8091,1753.280029296875
8093,1855.367431640625
8095,1715.837158203125
8097,1684.671142578125
8099,1857.589111328125
8101,1870.4959716796875
8103,1727.0562744140625
8105,1928.5009765625
8107,1585.53662109375
8109,1895.3720703125
8111,1781.740478515625
8113,1810.9615478515625
8115,1706.7406005859375
8117,1619.575439453125
8119,1817.23095703125
8121,1763.560546875
8123,1721.0841064453125
8125,1757.244384765625
9001,1435.2313232421875
9003,1412.2069091796875
9005,1410.4072265625
9007,1444.7261962890625
9009,1418.8458251953125
9011,1426.1414794921875
9013,1420.1707763671875
9015,1431.5986328125
11001,1523.4434814453125
10001,1511.477294921875
10003,1486.8624267578125
10005,1540.62109375
12001,1694.041015625
12003,1656.9923095703125
12005,1707.7843017578125
12007,1696.1904296875
12009,1814.8680419921875
12011,1747.6917724609375
12013,1660.93408203125
12015,1793.8189697265625
12017,1749.334228515625
12019,1684.93798828125
